"","MQ202M.log2FoldChange","MQ202M.padj","MQ802M.log2FoldChange","MQ802M.padj","MQ922M.log2FoldChange","MQ922M.padj","MQ1112M.log2FoldChange","MQ1112M.padj","MQ1402M.log2FoldChange","MQ1402M.padj","MQ1752M.log2FoldChange","MQ1752M.padj","MQ206m.log2FoldChange","MQ206m.padj","MQ806m.log2FoldChange","MQ806m.padj","MQ926m.log2FoldChange","MQ926m.padj","MQ1116m.log2FoldChange","MQ1116m.padj","MQ1406m.log2FoldChange","MQ1406m.padj","MQ1756m.log2FoldChange","MQ1756m.padj","MQ2010m.log2FoldChange","MQ2010m.padj","MQ8010m.log2FoldChange","MQ8010m.padj","MQ9210m.log2FoldChange","MQ9210m.padj","MQ11110m.log2FoldChange","MQ11110m.padj","MQ14010m.log2FoldChange","MQ14010m.padj","MQ17510m.log2FoldChange","MQ17510m.padj","FQ202M.log2FoldChange","FQ202M.padj","FQ802M.log2FoldChange","FQ802M.padj","FQ922M.log2FoldChange","FQ922M.padj","FQ1112M.log2FoldChange","FQ1112M.padj","FQ1402M.log2FoldChange","FQ1402M.padj","FQ1752M.log2FoldChange","FQ1752M.padj","FQ206m.log2FoldChange","FQ206m.padj","FQ806m.log2FoldChange","FQ806m.padj","FQ926m.log2FoldChange","FQ926m.padj","FQ1116m.log2FoldChange","FQ1116m.padj","FQ1406m.log2FoldChange","FQ1406m.padj","FQ1756m.log2FoldChange","FQ1756m.padj","FQ2010m.log2FoldChange","FQ2010m.padj","FQ8010m.log2FoldChange","FQ8010m.padj","FQ9210m.log2FoldChange","FQ9210m.padj","FQ11110m.log2FoldChange","FQ11110m.padj","FQ14010m.log2FoldChange","FQ14010m.padj","FQ17510m.log2FoldChange","FQ17510m.padj"
"mmu-let-7f-1-3p",-0.00708500174247763,0.84785837697928,-0.0512959634464801,0.467366667619187,7.93371943653922e-05,0.987020564614848,-0.0295894317130195,0.78252890843213,2.8087029106501e-05,0.968109333246085,-0.0095310070675963,0.820652168263667,-0.48478836285081,0.000846579895776993,-0.558582910568654,0.000145328906748659,-0.476159251616766,0.0013144887170007,-0.573805666471425,5.58076885543141e-05,-0.777496370119466,2.18033219523424e-07,-0.517208830836113,0.00104515703473751,0.0787380484766243,0.479601651133688,0.000259426459659993,0.988173575030978,0.0144404031278636,0.836017628585822,0.00027939718920847,0.901712262608085,0.000861158097058668,0.994566178978499,0.200712120968143,0.0735944453526982,3.97694952100704e-07,0.998560089507991,-0.00016638646764489,0.963672222138512,0.00471736112500014,0.938356681738888,-0.000119875170579352,0.991841773703372,5.51193265369643e-05,0.988219181429296,-5.35800587783572e-05,0.996379597326702,-0.666161000982823,3.40512649174268e-07,-0.68997792401055,2.24981036207404e-07,-0.664067643670022,6.34994293586638e-07,-0.595385508458858,6.58502210256052e-06,-0.571982714944777,2.57661602812551e-05,-0.607675707190255,6.04097955555868e-06,-4.53220755033233e-05,0.99801653984132,-4.76879089476045e-05,0.9878475335535,0.000128067587237233,0.993599793741276,0.000452930457447106,0.998976523335555,-0.0201905760266616,NA,-0.000204424524788743,0.995151374988766
"mmu-let-7f-2-3p",-0.00773315651176422,0.84785837697928,-0.0356650522956925,0.707055628037755,0.00014741219295059,0.987020564614848,-0.102697151424801,0.198964341336353,-5.37380931134156e-05,0.968109333246085,-0.0168384826226005,0.757472554209522,-1.08166367817796,1.50214112044541e-20,-1.21910998164274,5.78746083502427e-25,-1.27543439221613,3.23982783406304e-26,-1.24953631037064,2.05390067860496e-27,-1.29872971983285,1.92592339699534e-27,-1.24194887352394,3.05185098693916e-22,0.0534049202179383,0.698239219873681,0.000322845606663461,0.988173575030978,0.0308885425178056,0.805006305314171,0.000115693286550006,0.982811141988123,0.0122952604807566,0.728769911116015,0.0512877213156369,0.508680388709083,-2.11258866343619e-05,0.998560089507991,0.000159147962393932,0.963672222138512,-0.000954775943622133,0.980218939521548,-9.48067361487841e-05,0.991841773703372,-0.000100952484503829,0.988219181429296,0.000200162315868577,0.996379597326702,-1.12793580036374,4.73183482332244e-26,-1.12278081023951,4.62363905323586e-25,-1.23423245530637,2.69658959707239e-29,-1.11304961689068,7.8781504948708e-25,-1.34284847241019,5.83321630508017e-32,-1.10928240484967,5.21494331508985e-24,-6.11678607237751e-05,0.99801653984132,-8.42965368191075e-05,0.9878475335535,5.4968415895803e-05,0.993599793741276,-0.00753465294735705,0.998976523335555,-0.026578847070358,NA,0.00854898083300648,0.954030758322203
"mmu-let-7f-5p",-0.00405731841979467,0.938555099586936,0.0177166959914814,0.946957486787227,0.000211948747398991,0.987020564614848,-0.0460394110538215,0.660935456246702,-0.000127758266575561,0.968109333246085,-0.0203588838866242,0.757472554209522,0.527587225861211,1.04058885629504e-07,0.496821648538244,6.33551505104743e-07,0.502030527628189,4.28355917246549e-07,0.341888005331552,0.000647253625151786,0.451266638902622,6.09789421380429e-06,0.542102614142466,3.61174127971719e-07,0.0669132569010121,0.615053980334384,7.50771238165041e-05,0.988173575030978,0.0316598721898721,0.808455699228315,0.000301676220778136,0.968620957821096,0.00477398379803477,0.949394866897774,0.0289168666444545,0.68444530975438,-0.000196803193129598,0.998560089507991,-4.10636974931716e-05,0.979642108231077,-0.0188408486134704,0.883898954822329,-0.000207186610336336,0.991841773703372,-0.00022066482777611,0.988219181429296,-0.000162494188610253,0.996379597326702,0.562576519591015,8.60672214758159e-10,0.349726493136429,0.000174104315067965,0.423599702686358,4.33270190180984e-06,0.587441684111137,1.48938664507916e-10,0.443411817538995,1.62793400141434e-06,0.366631086134414,8.28468044801348e-05,-4.07523092466003e-05,0.99801653984132,-5.11030187127767e-05,0.9878475335535,0.000144222919459547,0.993599793741276,-0.00125150368744934,0.998976523335555,-0.00407104550541047,0.981442319678557,0.0260133637650772,0.887437202877252
"mmu-let-7g-5p",-0.00528051274491648,0.917317806713338,0.020815582505235,0.897053324597145,0.00014662576479043,0.987020564614848,-0.0432026769175756,0.679800553202547,-0.000146071908772799,0.968109333246085,-0.0165797134988933,0.757472554209522,0.206702209733005,0.0495261162117255,0.155911366092257,0.107791405492891,0.190123707812907,0.06891777632668,0.0840703591341144,0.380964808304164,0.0606226900308527,0.534906320768124,0.149340079342974,0.159815288900145,0.0119813372937285,0.977743700133068,0.000120611411405414,0.988173575030978,0.0344559279383229,0.780368139219933,0.000201336448395297,0.982811141988123,0.00378268771348189,0.969712432695014,0.0098950285348377,0.92566733343008,-0.000301896743907326,0.998560089507991,-3.69238669180538e-05,0.979642108231077,-0.0243198663373737,0.833205115726609,-0.000170198875074871,0.991841773703372,-0.000282483233024664,0.988219181429296,-0.000182749729237859,0.996379597326702,0.194851399379825,0.0470871668345139,0.0164506572051694,0.876441969024919,0.119357099316204,0.231077254038895,0.248011608169227,0.0107913124526833,0.0569658317487166,0.588037939918524,0.0576108865371516,0.593142630864492,1.18962416922509e-05,0.99801653984132,-0.000101774963046065,0.9878475335535,9.66448727882757e-05,0.993599793741276,-0.00784471818948987,0.998976523335555,-0.0750120155295552,0.315746392923201,-0.0027255835294406,0.981512393615843
"mmu-let-7i-5p",0.0144931229954951,0.84785837697928,0.077310242749227,0.277015853832784,0.000180096356106001,0.987020564614848,0.0547050685266487,0.563223272237501,0.000121045188235084,0.968109333246085,0.0127224030376195,0.825775148396285,0.263285058860452,6.0901414136587e-05,0.25201923549929,0.000111362835843532,0.24400677930232,0.000202102279219433,0.251377176196065,0.000135098253034793,0.243858791017981,0.000192906944782187,0.221964726782576,0.00151256257745189,0.0605209756475052,0.619923507733924,-3.94526950727225e-05,0.988173575030978,-0.0192964952916612,0.836017628585822,-0.000355883258764585,0.982811141988123,-0.0147790864109069,0.748177304793841,-0.18726192643856,0.013719267431726,-0.000248932034631752,0.998560089507991,0.00072646300227814,0.963672222138512,-0.0136951390132419,0.938356681738888,0.000240486523558224,0.991841773703372,-0.000182076488792494,0.988219181429296,-0.000178436185715174,0.996379597326702,0.374594818122725,5.9126082052364e-10,0.248777537101156,5.18182188072014e-05,0.329646341407369,5.53003825488923e-08,0.374126682564077,5.72424864934208e-10,0.279608870216461,4.66453086633815e-06,0.143801054113172,0.0219085300051751,9.33766719382644e-05,0.99801653984132,0.000193609018383471,0.9878475335535,-0.000161986142943,0.993599793741276,-0.00537879241654104,0.998976523335555,0.00624421483502982,0.979172956703736,-0.0621175411796314,0.303986041648357
"mmu-let-7j",-0.00218982047993595,0.962605350947951,0.0417767492438747,0.655603184981591,2.00888780681629e-05,0.987020564614848,-0.0141202483440009,0.920117466863614,-0.000125287764211718,0.968109333246085,-0.00108120682166932,0.978504529712289,0.170609923539602,0.0470374130274082,0.121729864843397,0.119238588280493,0.161280584509432,0.0585979753816898,-0.0151160180934581,0.83620991394035,0.0593356358294782,0.464601459053988,0.00942867151287884,0.924231655791807,0.0346449884607653,0.814738553851616,8.74702378319512e-05,0.988173575030978,-0.0087189783386188,0.921623286126155,-8.37285768950991e-05,0.982811141988123,-0.00641129680102159,0.949394866897774,-0.168007152535803,0.0735944453526982,-0.000245998111484419,0.998560089507991,9.80906305228722e-05,0.963672222138512,-0.00886422483914022,0.938356681738888,5.929961079213e-05,0.991841773703372,6.54545591049613e-05,0.988219181429296,-6.96832559336313e-05,0.996379597326702,0.438176134989247,1.90198936648679e-08,0.275847768886962,0.000500397260079867,0.398349104103046,3.43999400818091e-07,0.460807291319399,3.23519274465158e-09,0.319623311470039,4.962548301541e-05,0.0736446310559273,0.39045665931326,-0.000100734499221038,0.99801653984132,-1.47546181803608e-05,0.9878475335535,-0.000113849263935505,0.993599793741276,-0.0119539318812781,0.994539651227344,-0.00209673902956786,0.981442319678557,-0.0701569071073398,0.299984199270882
"mmu-miR-100-5p",-0.00642927861017269,0.84785837697928,-0.000680117887177018,0.991059448963777,-1.04707781709058e-05,0.987020564614848,0.027316513503258,0.78252890843213,6.50961940647838e-05,0.968109333246085,0.00653151015142512,0.825775148396285,-1.36568870141871,1.27667944413557e-18,-1.50592332675847,4.35475864245686e-22,-1.34649443549255,4.43927392304354e-18,-1.38330356721027,4.76774347417144e-19,-1.45571085316483,7.6224276836388e-21,-1.26547161886281,2.97998371189386e-14,0.0940833573810754,0.378220757245067,-1.85591796703407e-05,0.988173575030978,0.0245466145835352,0.780368139219933,5.05075817531582e-05,0.982811141988123,0.00391579532745214,0.949394866897774,0.0084057462708784,0.927087238677307,0.000113282914664017,0.998560089507991,-7.40230041819857e-05,0.963672222138512,0.00647696928107522,0.938356681738888,-0.000173975898911977,0.991841773703372,-0.000104472949105344,0.988219181429296,2.11999572719909e-06,0.996379597326702,-1.09076034977648,2.43215102154885e-14,-1.20486868739242,3.05979368029217e-17,-1.11612598553809,5.84096725678679e-15,-1.14943941731513,1.05403516031992e-15,-1.03198723529221,6.47820570439107e-13,-0.903987497549031,2.6226872255561e-10,1.51912537182695e-05,0.99801653984132,1.8809952796483e-05,0.9878475335535,4.31201154356477e-05,0.993599793741276,0.00277147112466178,0.998976523335555,-0.00455445296082554,0.981442319678557,0.00906302889778919,0.946336668002236
"mmu-miR-101a-3p",0.000371943712769235,0.979138649829228,-0.0135941533534675,0.946957486787227,5.67976308142689e-05,0.987020564614848,0.0108544842695926,0.938012501691784,-3.94380465413135e-05,0.968109333246085,0.00586473169206168,0.828328457507179,-1.42952791130034,1.53903548238132e-20,-1.47021491061833,1.82701313727654e-21,-1.55846302038543,3.76528976799192e-24,-1.46000157120098,2.44323915236701e-21,-1.53762327208039,2.05396630954379e-23,-1.46172379025935,6.38890169768798e-19,0.00779325061708038,0.985644260088657,-8.24615222349712e-05,0.988173575030978,-0.00480412616190103,0.935863231034422,-8.97136860318343e-05,0.982811141988123,-0.00322854819522686,0.949394866897774,-0.025556713464205,0.820187008478985,-7.2381903444648e-05,0.998560089507991,3.8487572070818e-05,0.966714625126448,-0.00158283575994421,0.980218939521548,-5.3407098036316e-06,0.991841773703372,-0.00013647084471977,0.988219181429296,-1.07972884815766e-05,0.996379597326702,-1.20682101259081,1.71842991472455e-17,-1.2227775282072,5.74432345861951e-18,-1.32949506109984,5.13559530279515e-21,-1.16391231984068,2.58251799498288e-16,-1.30001934967856,4.70194128011987e-20,-1.1567243337024,3.17235054276515e-16,-6.31559961228075e-05,0.99801653984132,2.83812098956836e-05,0.9878475335535,3.15378897322644e-05,0.993599793741276,0.0158348683024606,0.722122034042801,0.0507784987198097,0.491545954987303,0.0263568731745767,0.88558111806001
"mmu-miR-101b-3p",0.00387299003009397,0.938555099586936,0.0076676158369702,0.96843733815807,0.000136518661048375,0.987020564614848,0.0345756356351164,0.747612286836976,5.03887442034682e-05,0.968109333246085,0.00950932925725177,0.820652168263667,-1.36231773343914,1.05215240551007e-25,-1.39733677972191,9.9044640502902e-27,-1.4427995525359,1.37938001262751e-28,-1.28506424806421,4.58240597696407e-23,-1.39609374340407,9.04053151433072e-27,-1.33662904980753,7.22926495377352e-22,-0.00714038566230588,0.985644260088657,-0.000116347549415519,0.988173575030978,-0.0062954438235751,0.921623286126155,-0.000258685379385074,0.914509470241667,-0.0044521309017159,0.949394866897774,-0.025398106191511,0.819176944915362,-1.09277080134037e-05,0.998560089507991,3.03682528915639e-07,0.999487082725078,-0.00173503886435722,0.980218939521548,5.12183167688457e-05,0.991841773703372,-7.6829788105784e-05,0.988219181429296,3.05746976367389e-05,0.996379597326702,-1.12362040201214,8.46712419272318e-21,-1.10790113295371,3.03769039561199e-20,-1.16933706251058,2.16727012799644e-22,-0.996381115571521,1.39084909845087e-16,-1.10901612485736,3.70807377116357e-20,-1.03399075832181,7.91845030432782e-18,-1.93113909644593e-05,0.99801653984132,7.47329678772102e-05,0.9878475335535,5.42322949641364e-05,0.993599793741276,0.0108499377038458,0.949846457303694,0.0665453807054902,0.330509373778885,0.0218135318764527,0.916222886188365
"mmu-miR-101c",0.0011845936209879,0.964867393585516,-0.00434204876038798,0.96843733815807,0.000112437760609873,0.987020564614848,0.0134260747748503,0.913165770604795,-3.9697683944452e-05,0.968109333246085,0.0044578783311481,0.859058718664594,-1.54673027003023,9.28876390907878e-25,-1.52851146692928,5.50137166997255e-24,-1.60413672042822,1.69044329758516e-26,-1.63910984524335,1.98323388096e-27,-1.67886299058125,1.21370992438955e-28,-1.64327449805697,2.05295309394807e-24,0.00481136262267694,0.985644260088657,-2.09197935882366e-05,0.988173575030978,-0.00290062749138871,0.97265896085197,-7.96425571445145e-05,0.982811141988123,-0.00324630257256452,0.949394866897774,-0.0471580483450427,0.626256696256836,-5.09978695342287e-05,0.998560089507991,4.70393844438055e-05,0.963672222138512,-0.00468387778790446,0.938356681738888,1.19419588132725e-05,0.991841773703372,-0.00019239028781737,0.988219181429296,-3.92481226293057e-05,0.996379597326702,-1.2320884394021,6.85486929198767e-19,-1.25502870789529,1.54403243086969e-19,-1.36120207342867,8.64278103674312e-23,-1.27114828660801,5.67997015600721e-20,-1.34519534969918,3.50192618319029e-22,-1.2933241157583,1.24605475802316e-20,-8.38701757330735e-05,0.99801653984132,-8.4273839201922e-06,0.9878475335535,-3.39367613823765e-05,0.993599793741276,0.00916313084097127,0.964795764064149,0.0132137882147367,0.904900336698854,0.0116099393821157,0.938966540689172
"mmu-miR-107-3p",0.0126526247018367,0.84785837697928,0.0589901508603409,0.467366667619187,-6.04652485213239e-05,0.987020564614848,0.088846200044078,0.274112771880197,-0.000125439881663339,0.968109333246085,0.0210456909183097,0.757472554209522,-0.247878660787838,0.00344229180823694,-0.206148097362234,0.011914456366025,-0.196972644661019,0.0203236233670691,-0.0340130726345637,0.633007925491674,-0.153002816648347,0.065104842034447,-0.266359396685491,0.00305173092960486,-0.0226397153005595,0.891238114652752,-6.14627687072522e-05,0.988173575030978,-0.0363194498726882,0.780368139219933,-0.000400474721995679,0.914509470241667,-0.00204815357017529,0.994566178978499,-0.00783234105161337,0.920329025241505,0.000200460907891695,0.998560089507991,0.000100129901658141,0.963672222138512,0.00483097337981929,0.949847136976723,0.00017200615804562,0.991841773703372,0.000158197136636243,0.988219181429296,-0.000100679813541452,0.996379597326702,-0.0203399842725457,0.815363857169272,-0.090463181092427,0.275487563968834,-0.0351128942368647,0.678697698583338,-0.0443972179096082,0.606079011506856,-0.10243400211858,0.210291389957516,-0.0341259377821945,0.706321840520605,4.17032867779632e-06,0.99801653984132,0.000120756849731882,0.9878475335535,-0.00012076369294721,0.993599793741276,0.00206311766855297,0.998976523335555,0.0142416807139978,0.904900336698854,0.00363472795115386,0.966855394889455
"mmu-miR-10a-5p",0.000684081156136415,0.974037410012488,-0.00745304207181012,0.96843733815807,0.000213685165774601,0.987020564614848,-0.0203232335918019,0.798999010387482,-0.000134135538114079,0.968109333246085,0.000252358202714131,0.98783050894658,-0.388564740682758,0.0814181898526582,-0.403587164825357,0.0650702190789449,-0.0755040606849783,0.722915331659947,-0.0921162244158082,0.670274322384596,-0.162285489825287,0.440486253621328,-0.0607735398988985,0.795807548620239,0.0918266261746533,0.30445779556727,0.000107629860161801,0.988173575030978,0.00737256874775411,0.865640814347279,0.000134136950278193,0.946729213390676,0.000561299476489533,0.994566178978499,0.0612045069539071,0.508680388709083,-2.81846216353847e-05,0.998560089507991,-6.77275973784299e-05,0.963672222138512,-0.00026250259709201,0.980218939521548,-5.81572530891575e-05,0.991841773703372,8.00128732751848e-06,0.988219181429296,-9.84960076748313e-06,0.996379597326702,-0.569491743457488,0.00446504970812233,-0.440456628970642,0.0273371303644342,-0.359898441354778,0.0723840908146386,-0.697859277407399,0.000536837820448522,-0.529542796265243,0.00868295261923553,-0.554968032503035,0.00521463903473915,-5.06385979237629e-05,0.99801653984132,3.0788956215001e-05,0.9878475335535,1.60257989185579e-05,0.993599793741276,0.000354455126728924,0.998976523335555,0.0203707148697631,0.761212080173015,0.007397847433814,0.954030758322203
"mmu-miR-10b-5p",-0.00158798893119672,0.938555099586936,-0.00756423368988936,0.96843733815807,0.000312263416565103,0.987020564614848,-0.00710007086933821,0.938012501691784,-8.65657123862576e-05,0.968109333246085,0.00132180371239264,0.951710287408903,-1.43365028698549,7.26890238405792e-08,-1.51332452378485,2.31227959096861e-08,-1.30230169249731,1.00734716882787e-06,-1.51997745309216,1.35891909339119e-08,-1.33086549895587,7.52163973859865e-07,-1.63537095489762,8.93419419744425e-09,0.0750626239357674,0.342576534653577,4.09868205256798e-05,0.988173575030978,0.004067623276624,0.921623286126155,7.03579012386585e-05,0.982811141988123,0.00356567719354268,0.886353331458144,0.0586686337808306,0.491297302104925,0.000250767119521376,0.998560089507991,4.40510833282713e-05,0.963672222138512,0.0138898346579532,0.805780983451192,2.44459548759683e-05,0.991841773703372,0.000190114960410854,0.988219181429296,8.62513897017936e-05,0.996379597326702,-1.48633208576448,7.02650225493088e-10,-1.47016016372556,1.49279722471609e-09,-1.35635300930095,1.77670967931779e-08,-1.68602129041917,3.28136337837067e-12,-1.48711771525695,6.98365199045723e-10,-1.65484412563503,1.08250868152182e-11,1.07817696566474e-06,0.99801653984132,7.21813373522693e-05,0.9878475335535,7.34919182935018e-05,0.993599793741276,0.00460918663414502,0.998976523335555,0.0971470491686989,0.0561217233656717,0.109064916244052,0.199558893246428
"mmu-miR-1198-5p",0.0100851318815318,0.84785837697928,-0.00834114249848354,0.96843733815807,-0.000131189599117189,0.987020564614848,0.0675986942102372,0.47439138273875,0.000278522975458163,0.968109333246085,0.0118058441751739,0.824330845150913,-0.520642455712177,4.15176196451404e-07,-0.312321148883077,0.00222274669155436,-0.340203650890263,0.00110443276170924,-0.253667648471203,0.0118123202694578,-0.230057931811353,0.0239052515937341,-0.0515061469481674,0.607304655122635,0.0651144934035091,0.619923507733924,-8.14974367331504e-05,0.988173575030978,-0.0221859076138998,0.825564932537104,-0.00035612604354858,0.914509470241667,-0.00389434376492127,0.969712432695014,-0.0536426461149392,0.481982474609664,-0.000409085487169693,0.998560089507991,0.00016635309299928,0.963672222138512,-0.00834495890921231,0.938356681738888,0.00016450762778167,0.991841773703372,-0.000313351333797375,0.988219181429296,3.73388824994816e-05,0.996379597326702,-0.303359751453326,0.00120254596433766,-0.197220995268837,0.0400314724051394,-0.235928585303782,0.0130862624235997,-0.190869543929624,0.0451584025701592,-0.0816717647405672,0.417517995363484,-0.137131411286991,0.163658910334466,0.000397177900205051,0.99801653984132,0.000130881252210409,0.9878475335535,0.000218416366478856,0.993599793741276,0.00376137034056898,0.998976523335555,0.0302071381058255,NA,0.026636726942195,0.887437202877252
"mmu-miR-1224-5p",-0.00370404362061712,0.938555099586936,0.0110911248716675,0.96843733815807,0.000143150649347355,0.987020564614848,-0.0108814072624309,0.943811513786995,0.00010854826011723,0.968109333246085,0.0044624050472926,0.906487959835888,0.730482092107432,2.14972143435446e-07,0.706777704900605,7.02960349255262e-07,0.743279132587597,1.8707400627593e-07,0.761517671286035,4.29397246290214e-08,0.927342370483832,3.81791475186132e-11,0.927658589906204,3.23161655958121e-10,-0.0100380634199214,0.985644260088657,-2.24737024888398e-05,0.988173575030978,-0.0243798749558011,0.822580003957548,6.29767107303711e-05,0.982811141988123,-0.00590489634826278,0.949394866897774,-0.0177129395800015,0.845918558411011,-0.000178597009337919,0.998560089507991,-0.000121735641245954,0.963672222138512,0.00168923043222403,0.980218939521548,3.2639253761669e-05,0.991841773703372,-5.14406038584049e-05,0.988219181429296,-7.6672991868902e-05,0.996379597326702,0.508901331154795,2.18517968764894e-05,0.488452042860498,6.21705415094769e-05,0.535672333248817,9.82990534277931e-06,0.608113550025722,4.01379680149215e-07,0.562850667114411,4.9452330106646e-06,0.479224725340191,0.000100966150652268,-2.60566195924434e-05,0.99801653984132,-9.17886778775728e-05,0.9878475335535,-0.000107602472177832,0.993599793741276,0.000506920826439317,0.998976523335555,0.0102965829091041,NA,0.0105062690398489,0.938966540689172
"mmu-miR-124-3p",0.00384025358775539,0.938555099586936,0.00575190757504747,0.96843733815807,6.44797388250318e-06,0.992858729779622,0.0236793154804852,0.823287509969533,0.000152445927287013,0.968109333246085,0.00646968581778082,0.856498385579229,0.511315925782094,1.33703369067236e-05,0.537603762345573,5.16901263033836e-06,0.508247087511573,1.57558059292716e-05,0.533400651099924,5.89302142293197e-06,0.35859361578098,0.00245708621161276,0.458371199079982,0.000293833297373537,-0.0301093099684267,0.854821556179379,8.6618818933126e-05,0.988173575030978,0.0170073083269956,0.836017628585822,-0.000142189604780717,0.982811141988123,-0.00105969731220383,0.994566178978499,-0.0229291283578313,0.819176944915362,-0.000205747079268116,0.998560089507991,6.11214470496739e-05,0.963672222138512,-0.0418963217791073,0.714752361309357,3.4704495202041e-05,0.991841773703372,-0.000217000989783637,0.988219181429296,-0.000111308524255824,0.996379597326702,0.270451155533611,0.0136716275847829,0.28906953742924,0.00888681957576937,0.226446307141415,0.0396901155215713,0.37316432618937,0.000598522254829766,0.234237401851698,0.0335613689824729,0.224854213081452,0.044281800398593,3.37289222868018e-05,0.99801653984132,-0.000100220809138435,0.9878475335535,-4.40564449481332e-05,0.993599793741276,-0.0109593525508377,0.964795764064149,-0.125182178806845,0.098141447677813,-0.0297799734331897,0.836831961279806
"mmu-miR-124-5p",-0.00243000126138567,0.938555099586936,-0.00816774635918406,0.96843733815807,-3.44450468805548e-05,0.987020564614848,-0.102710385774048,0.198964341336353,-4.57303162979353e-05,0.968109333246085,-0.00603445205935001,0.859058718664594,0.129377775005854,0.296373113547327,0.00868062249211635,0.929307800813839,-0.0173821858455074,0.876937937911543,0.131388018624126,0.23465656453855,0.0116562213038792,0.925175696406854,0.157528269001352,0.193069739063314,0.0283018188126221,0.856338729213995,-0.000123685970385157,0.988173575030978,-0.00508695106460928,0.960882037607755,-0.000396836775644642,0.816364052925813,-0.00250633389609989,0.994566178978499,-0.0627840306722721,0.479930146560202,0.000401537000515213,0.998560089507991,0.000543583175719299,0.69856077173079,0.0237715010417096,0.833205115726609,0.000423386054532563,0.991841773703372,0.00020750871399761,0.988219181429296,0.000390794373973206,0.996379597326702,0.153738472056718,0.165607723277835,0.194955020536849,0.0793222427350351,0.236834701542131,0.030059719082629,0.285035877203669,0.00829226784129775,0.108577575390158,0.359699174091072,0.0940031578228578,0.436037409883334,7.99068594458809e-05,0.99801653984132,9.8178974754838e-05,0.9878475335535,6.94480829708618e-05,0.993599793741276,0.00140408557675759,0.998976523335555,0.0417394518654132,NA,-0.0395551553380392,0.63715864183474
"mmu-miR-1249-3p",0.00102790289546204,0.969970278329457,0.00555240134839411,0.96843733815807,0.000252358834888735,0.987020564614848,0.0205201868696773,0.823287509969533,0.000257928256313374,0.968109333246085,0.00658604287316232,0.825775148396285,-0.54480470514853,0.000793789064344781,-0.560796888998987,0.000605907704629233,-0.831647157840309,2.52928079406065e-07,-0.535061239449315,0.000944277461050155,-0.327553933053311,0.0441324094567271,-0.551695242375653,0.00154817185601793,0.0482068387995034,0.698239219873681,0.000158590349061466,0.988173575030978,0.0273788595919277,0.746193589844521,7.23237024614846e-05,0.982811141988123,0.00293503578511921,0.969712432695014,-0.000868980686657675,0.986456160328824,8.42184591727326e-05,0.998560089507991,-0.000211715951109807,0.963672222138512,0.0151123937139591,0.883898954822329,-7.61287298765396e-05,0.991841773703372,0.000101686427833512,0.988219181429296,3.07606711653974e-05,0.996379597326702,-0.391301397761116,0.00900623100628634,-0.413886273157772,0.00580682213371959,-0.65552230664551,1.11400800276766e-05,-0.473283446440333,0.00156186007405669,-0.51001310877707,0.000672932958344485,-0.505975467792884,0.000695437420283298,-7.05626701150051e-05,0.99801653984132,-4.85386056129809e-05,0.9878475335535,2.7686232103132e-05,0.993599793741276,0.00156450927491019,0.998976523335555,0.00609655835473378,0.979172956703736,-0.0133854522358039,0.916222886188365
"mmu-miR-125a-5p",-0.0169132510177839,0.781144751423298,-0.0197484288734068,0.92333733963749,0.000251423543286999,0.987020564614848,-0.0611075172172622,0.544921452513367,-0.00014857764265363,0.968109333246085,-0.0160998402424859,0.757472554209522,-0.987010624920216,2.56856149214974e-23,-0.929798010178238,9.65576715025191e-21,-0.858392310853967,6.20514093145441e-18,-0.811151924118806,3.6038030308159e-16,-0.97497550066115,9.14635284584469e-23,-0.91086773630042,1.19736933967387e-17,0.0237425225472208,0.887033512861835,5.32408887556966e-05,0.988173575030978,0.0431334301757077,0.59997561222799,0.000230425627672927,0.982811141988123,0.000137936831853165,0.99857656728325,0.0128833182939377,0.882389684880046,-3.42182334928926e-05,0.998560089507991,-0.000571225285358759,0.69856077173079,0.00039452058594478,0.980218939521548,-0.000446054486284303,0.991841773703372,-0.000370583552337386,0.988219181429296,-0.000218259551971611,0.996379597326702,-1.00713206321936,5.81506975837123e-28,-0.934045429151336,2.42332337320525e-24,-0.953512668397975,2.95597266692281e-25,-1.02039594568264,1.09654824542218e-28,-0.848072507986542,3.1754894978215e-20,-0.827778635861649,2.11455012835554e-19,-0.000223527915985938,0.99801653984132,-0.000223208744759797,0.9878475335535,-0.000141432784812287,0.993599793741276,-0.0158481062955994,0.829536043791668,-0.083284539187742,0.273361210835403,-0.0174294015308536,0.916222886188365
